"IDCLOUD";"ID";"IDCIDADE";"IDREPRESENTANTE";"NOMEFANTASIA";"NOMECONTATO";"RAZAOSOCIAL";"CNPJ";"CNAE";"INSCRICAOESTADUAL";"EMAIL";"RAMOATIVIDADE";"REPRESENTANTE";"NOVO";"STATUS";"ATIVO";"CEP";"BAIRRO";"CIDADE";"COMPLEMENTO";"NUMERO";"ENDERECO";"UF";"DATAVIGENCIA";"CADASTRADAPOR";"OBSERVACOES";"FONECOBRANCA";"FONEADICIONAL";"DATAINICIO";"DIASLICENCAPROVISORIA";"VALORMENSALIDADE";"VALORIMPLANTACAO"
41124371;411;4563;0;"RESTAURANTE PAZ";"VALDECIR";"GUIMARAES RUGINSKI LTDA";"24371666000114";"";"9071657520";"valdecir_marines@hotmail.com";"0";"";"N";1;"";"85816540";"SAO CRISTOVAO";"CASCAVEL";"";487;"AV. ROCHA POMBO";"PR";"";"";"somente nota
99972 4290";"32293030";"";"15/06/2021";0;"100";"0"
41242063;412;4563;0;"TATU BEBIDAS";"LUZIA";"LUZIA DE FATIMA DA SILVA MARTINS BALESTERO";"42437396000189";"";"111222333";"@";"0";"";"N";1;"";"85801010";"INTERLAGOS";"CASCAVEL";"";1359;"R. LEONARDO DA VINCE";"PR";"";"";"ERA PRA SER 400,00 A IMPLANTAÇÃO, TEVE MAL ENTENDIDO E  ENTÃO O ANDERSON COBROU 150,00 ( MENSALIDADE ANTECIPADA)";"988360342";"";"16/06/2021";0;"150";"150"
41336127;413;4563;0;"KONING CONVENIENCIA E TABACARIA";"OTAVIO";"OTAVIO LIMA DALLA NORA COMERCIO DE BEBIDAS LTDA";"36127556000190";"";"90853839-03";"koningchoppcascavel@gmail.com";"0";"DANIEL";"N";1;"";"85805265";"ALTO ALEGRE";"CASCAVEL";"";5834;"RUA CUIABA";"PR";"";"";"IMPLANTAÇÃO 600,00
MENSALIDADE 200,00  
INICIOU 01/07";"45984016452";"";"17/06/2021";0;"200";"600"
41422516;414;4563;0;"ARENA BRAZUCA";"KASSIANE";"ARENA BRAZUCA";"22516469000110";"";"111222333";"@";"0";"";"N";3;"";"85801101";"CEASA";"CASCAVEL";"";1;"BR. 186";"PR";"";"";"Mesmo contato do Ferronato Carrocerias
ainda não começou 22/02";"984338295";"";"22/06/2021";0;"150";"0"
41541397;415;4563;0;"M I PRADO PRODUTOS DE LIMPEZA LTDA";"MIGUEL";"M I PRADO PRODUTOS DE LIMPEZA LTDA";"41397210000142";"";"9088658717";"miguelprado1975@gmail.com";"0";"";"N";1;"";"85803760";"PARQUE SAO PAULO";"CASCAVEL";"";1078;"R. GENERAL OSORIO";"PR";"";"";"";"999968190";"";"24/06/2021";0;"0";"0"
41640032;416;4598;0;"SHS STORE";"WILLIAN";"JVL TABACARIA LTD";"40032074000124";"";"9087247632";"viniciusmoreira.m.s@gmail.com";"0";"";"N";1;"";"86070545";"JARDIM SHANGRI-LA A";"LONDRINA";"SALA";122;"AV TIRADENTES";"PR";"";"";"";"4333619435";"4330284052";"01/07/2021";0;"0";"0"
41729019;417;5010;0;"BOLO DA NONNA";"LUCIA";"MARIA SALETE DA ROSA EPP";"29019184000113";"";"";"gra.bolodanonna@hotmail.com";"0";"";"N";3;"";"89801080";"CENTRO";"CHAPECO";"";304;"QUINTINO BOCAIUVA";"SC";"";"";"não vai rodar.";"4930260828";"";"06/07/2021";0;"0";"0"
41802895;418;5084;0;"ALTIS RESTAURANTE";"ALINE";"ALTIS QUERO BIS ALIMENTOS LTDA";"02895507000186";"";"0962729027";"@";"0";"";"N";1;"";"90480200";"MONT SERRAT";"PORTO ALEGRE";"";1246;"R. ANITA GARIBALDI";"RS";"";"";"";"5130844444";"";"06/07/2021";0;"400";"0"
41942560;419;4563;0;"CAFE CHARLOTTE";"4584034169";"TJ SANTOS CAFETERIA LTDA.";"42560246000168";"";"90898888-48";"adm3@lorenzoassociados.com.br";"0";"DANIEL";"N";1;"";"85801041";"CENTRO";"CASCAVEL";"";1556;"RUA SANTA CATARINA";"PR";"";"";"180,00 MENSALIDADE
700,00 IMPLATAÇÃO - ENTRADA + 30 DIAS
inicio dia 10";"32222100";"";"07/07/2021";0;"180";"750"
42028621;420;4506;0;"PARADA DO ESPETINHO";"FABIO";"ESPETINHO DOS AMIGOS LTDA";"28621229000162";"";"9083865234";"paradadoespetinhocaf@gmail.com";"0";"";"N";1;"";"85415000";"CENTRO";"CAFELANDIA";"QDRA 07 LT 20 SL 2";374;"R INTES DOLAR FONTANA";"PR";"";"";"vai começar";"45999438403";"45999262269";"09/07/2021";0;"0";"0"
42141600;421;4563;0;"BURGZ";"LORRANE";"ZZ LANCHES LTDA";"41600371000191";"";"9088888127";"@";"0";"ANDERSON";"N";1;"";"85811290";"CANCELLI";"CASCAVEL";"(empty)";107;"R. ALBERI ANTONIO RICHARDI";"PR";"";"";"VAI INICIAR DIA 02";"998477574";"(empty)";"10/07/2021";0;"100";"0"
42241357;422;4563;0;"ARENA MATCH POINT LTDA";"GALANI";"ARENA MATCH POINT LTDA";"41357430000142";"";"9088617794";"escritorio@contabilintegral.com.br";"0";"";"N";1;"";"85807450";"CENTRO";"CASCAVEL";"QUADRA VOLEI";8607;"AV BRASIL";"PR";"";"";"IMPLANTAÇÃO 500,00
MENSALIDADE 150,00
inicio 16/07";"4532224064";"";"12/07/2021";0;"150";"450"
42318383;423;4563;0;"HAPPYOGGE BURGUER";"DIOGENES";"HAPPYOGGE BURGER";"18383247000108";"";"9063475472";"@";"0";"ANDERSON";"N";3;"";"85816090";"SAO CRISTÓVÃO";"CASCAVEL";"";330;"R. DESEMBARGADOR FERREIRA DA COSTA";"PR";"";"";"";"998229991";"";"13/07/2021";0;"180";"0"
42423064;424;4563;0;"PIZZARIA AGUA NA BOCA";"JESSICA";"J MICOANSKI PIZZARIA";"23064559000180";"";"9081216948";"jessicamicoanski@gmail.com";"0";"DANIEL";"N";1;"";"85816330";"PACAEMBU";"CASCAVEL";"";936;"RUA OLINDO PERIOLO";"PR";"";"";"deve iniciar dia 27";"4532221676";"";"15/07/2021";0;"250";"0"
42542422;425;4563;0;"SANTA RUAH LTDA";"PORTAL";"SANTA RUAH LTDA";"42422870000107";"";"9089729618";"real@realcontadores.com.br";"0";"";"N";1;"";"85810001";"CENTRO";"CASCAVEL";"";7654;"AV BRASIL";"PR";"";"";"restaurante Osni da Portal
vai começar dia 10";"4532250011";"";"19/07/2021";0;"190";"0"
42610738;426;4563;0;"HOOLIGANS PUB";"ANDERSON";"HOOLIGANS BAR E RESTAURANTE LTDA ME";"10738913000163";"";"9047538901";"@";"0";"";"N";3;"";"85810210";"CENTRO";"CASCAVEL";"";4024;"R. PARANA";"PR";"";"";"";"99865700";"";"30/07/2021";0;"0";"0"
42741420;427;4563;0;"AKITEM REPRESENTACOES";"JAQUE";"AKITEM REPRESENTACOES";"08911792000168";"";"9094625332";"@";"0";"";"N";1;"";"85810080";"CENTRO";"CASCAVEL";"";4191;"R. CARLOS DE CARVALHO";"PR";"";"";"inicio 08/08/2021
mensalidade dia 10 de cada mes
implantação a vista";"4530394848";"";"08/08/2021";0;"0";"0"
42839658;428;4809;0;"SUMMER SHOP CONVENIENCIA";"JEZICA";"SUMMER SHOP CONVENIENCIA";"39658634000171";"";"111222333";"jezicaaf.jf@gmail.com";"0";"";"N";1;"";"88830482";"CENTRO";"BALNEARIO CAMBORIU";"";129;"RUA 1900";"SC";"";"";"";"47996980001";"";"10/08/2021";0;"200";"0"
42930761;429;5582;0;"ASPEN GELADOS COMESTIVEIS";"REPRESENTANTE";"ASPEN GELADOS COMESTIVEIS INDUSTRIA E COMERCIO EIRELI";"30761066000165";"";"149768087";"diegolauck84@hotmail.com";"0";"";"N";1;"";"47850000";"MIMOSO DO OESTE";"LUIS EDUARDO MAGALHOES";"";416;"RUA PERNANBUCO";"BH";"";"";"";"7791918314";"";"16/08/2021";0;"0";"0"
43011671;430;1138;0;"KADU BARMAN";"KADU";"CARLOS EDUARDO MIRANDA ALMEIDA";"11671642000139";"";"0026084600000";"@";"0";"";"N";3;"";"36570000";"JOAO BRAZ DA COSTA VAL";"VICOSA";"";251;"RUA DA MANTIQUEIRA";"MG";"";"";"criente desistiu antes de começar";"3138913663";"";"18/08/2021";0;"0";"0"
43133710;431;4802;0;"BOTEQUIM DO GORDINHO";"CAROL";"IRENE ALVES DE OLIVEIRA";"33710112915";"";"";"irenejacarezinho@gmail.com";"0";"";"N";1;"";"88220000";"MEIA PRAIA";"ITAPEMA";"";5533;"AV NEREU RAMOS";"SC";"";"";"MESMO VALOR DA MENSALIDADE DA LOJA DE BEBIDAS.
mensalidade para o dia 15";"47997386715";"";"19/08/2021";0;"0";"0"
43233262;432;4563;0;"RESTAURANTE EUROPA";"CARLA";"VALDIR EDUARDO TIDES";"33262000000119";"";"9087798191";"valdirtides@gmail.com";"0";"";"N";1;"";"85817310";"SL2";"CASCAVEL";"";2101;"R. EUROPA";"PR";"";"";"";"84078257";"";"22/08/2021";0;"120";"0"
43342927;433;4563;0;"REI DA GULA";"JULIANA";"JULIANA FAUSTINO DOS SANOTS CHAGAS 327118211838";"42927143000193";"";"";"oreidagula@hotmail.com";"0";"";"N";1;"";"85806750";"ESMERALDA";"CASCAVEL";"";281;"R DOS PINUS";"PR";"";"";"";"4530160648";"";"24/08/2021";0;"0";"0"
43433101;434;4695;0;"RESTAURANTE ARMAZEM";"DALMO FERRARI";"RESTAURANTE E PETISCARIA BERTE E BERTE LTDA";"33101153000184";"";"9080875425";"dalmoferrari@gmail.com";"0";"";"N";1;"";"87014450";"JARDIM ALAMAR";"MARINGA";"";1801;"AV JOAQUIM DUARTE MOLEIRINHO";"PR";"";"";"";"45988423015";"";"24/08/2021";0;"0";"0"
43531779;435;5084;0;"MAESTRO GASTRONOMIA";"FRAN";"MAESTRO GASTRONOMIA";"31779287000123";"";"0963895907";"@";"0";"";"N";1;"";"90430091";"RIO BRANCO.";"PORTO ALEGRE";"";307;"R. DONA LAURA";"RS";"";"";"";"980338594";"";"29/08/2021";0;"0";"0"
43629439;436;4563;0;"ATELIE DE DOCES IRMAS CEREJAS LTDA";"LUANA";"ATELIE DE DOCES IRMAS CEREJAS LTDA";"29439504000275";"";"";"docesmariacereja@gmail.com";"0";"";"N";1;"";"85812010";"CENTRO";"CASCAVEL";"";979;"R PARANA";"PR";"";"";"iniciou dia 13/09";"4599671087";"";"30/08/2021";0;"0";"0"
43740917;437;2007;0;"ASPEN SORVETES";"MAYARA REPRESENTANTE";"LEOCLECIA LAUCK 71965238149";"30744466000162";"";"";"leoclecialauck@hotmail.com";"0";"";"N";1;"";"47800181";"CENTRO";"BARREIRAS";"";308;"R CAFE FILHO";"BA";"";"";"iniciou dia 23/11";"7799749744";"";"31/08/2021";0;"180";"360"
43837184;438;4563;0;"CASA DAS BEBIDAS";"KETTY";"DB NORONHA COMERCIO DE BEBIDAS LTDA";"43904645000161";"";"9091372336";"vallor16@hotmail.com";"2";"";"N";1;"";"85805260";"ALTO ALEGRE";"CASCAVEL";"";4603;"RUA CUIABA";"PR";"";"";"";"4530381500";"4599498442";"01/09/2021";0;"0";"0"
43942620;439;4563;0;"HORIZON BARBER E PUB";"RODRIGO";"HORIZON BARBER E PUB";"42620721000144";"";"9090247066";"rodmeiras@gmail.com";"0";"";"N";1;"";"85806001";"SANTA CRUZ";"CASCAVEL";"";11835;"AV. BRASIL";"PR";"";"";"vai iniciar dia 06";"999148522";"";"08/09/2021";0;"200";"0"
44043371;440;4563;0;"MEGA TRON LOUGE";"ADEMIR";"A F CORREIA TABACARIA";"43371556000105";"";"9090787842";"@";"0";"";"N";1;"";"85814430";"INTERLAGOS";"CASCAVEL";"";897;"R. LEONARDO DA VINCI";"PR";"";"";"INICIA DIA 11

SEM IMPLANTACAO";"30968365";"999308205";"09/09/2021";0;"150";"0"
44142771;441;5316;0;"SNAKE SANTA MARIA";"MARI";"SNAKE SANTA MARIA LTDA";"42771624000152";"";"1090413324";"financeiro@tabacariasnake.com.br";"0";"";"N";1;"";"97015513";"NOSSA SENHORA DE FATIMA";"SANTA MARIA";"";2075;"AV  PRESIDENTE VARGAS";"RS";"";"";"";"55991085571";"55991085571";"10/09/2021";0;"250";"350"
44243263;442;5582;0;"LANCHONETE E PIZZARIA SHALLON LTDA";"MAICOM";"LANCHONETE E PIZZARIA SHALLON LTDA";"43263129000103";"";"184165186";"anaclarabrito1999@gmail.com";"0";"MAICON";"N";1;"";"47850000";"MIMOSO DO OESTE";"LUIS EDUARDO MAGALHAES";"";699;"RUA PARANA";"BH";"";"";"";"8981399392";"";"14/09/2021";0;"220";"500"
44315372;443;4583;0;"MIST LOUNGE";"LUCAS";"IC COMERCIO DE BEBIDAS LTDA";"15372080000183";"";"9059244350";"misttoledo@gmail.com";"0";"";"N";1;"";"85905390";"CENTRO";"TOLEDO";"";353;"RUA HAROLDO  HAMBILTON";"PR";"";"";"vai iniciar dia 06";"4530565486";"";"14/09/2021";0;"0";"0"
44414823;444;4563;0;"SW PNEUS";"VILMAR";"SW PNEUS";"14823535000177";"";"9089698046";"@";"0";"ANDERSON";"N";1;"";"85817170";"BRASILIA";"CASCAVEL";"";997;"R. SÃO GABRIEL";"PR";"";"";"INICIOU DIA 05/11";"984132415";"";"21/09/2021";0;"100";"0"
44542236;445;4725;0;"ADEGA 81";"LUCIA";"S G DA SILVA DISTRIBUIDORA DE BEBIDAS LTDA";"42236696000108";"";"9089520140";"seriogabriel-81@hotmail.com";"0";"";"N";1;"";"87345000";"JARDIM FORNARI";"CAMPINA DA LAGOA";"";1;"RUA BARTOLOMEU DE GUSMAO";"PR";"";"";"Adega 83";"12981619149";"";"30/09/2021";0;"100";"350"
44632995;446;4563;0;"IMPERIAL BEBIDAS";"GABRIEL MORAES";"IMPERIAL COMERCIO DE BEBIDAS LTDA";"32995181000120";"";"9080740090";"julianopriimon@hotmail.com";"2";"(empty)";"N";1;"";"85811030";"CANCELLI";"CASCAVEL";"SL 02;";2108;"RUA MANAUS";"PR";"";"";"(empty)";"33032001";"(empty)";"01/10/2021";0;"200";"0"
44703816;447;4563;0;"TRAJE STYLE";"LUCAS MEDEIROS";"TRAJE STYLE";"03816243908";"";"";"crischastalo@hotmail.com";"2";"";"N";3;"";"85817310";"PERIOLLO";"CASCAVEL";"SALA 4";1750;"RUA EUROPA";"PR";"";"";"SEM IMPLANTACAO";"45999991488";"45998170411";"06/10/2021";0;"50";"0"
44837844;448;4563;0;"SUN7";"JULIANO";"SUN7 BAR E RESTAURANTE LTDA";"37844217000198";"";"9085485820";"julianopriimon@hotmail.com";"0";"";"N";1;"";"85810160";"CENTRO";"CASCAVEL";"";2850;"RUA PIO XII";"PR";"";"";"";"45998540001";"";"06/10/2021";0;"200";"0"
44915532;449;4563;0;"DELICIAS DLU";"LUCIA";"LUCIA SALRES RAMOS GONCALVES 02759480992";"15532730000100";"";"";"lucia.salres@gmail.com";"0";"";"N";1;"";"85806000";"FAG";"CASCAVEL";"";11424;"AV BRASIL";"PR";"";"";"";"45999682979";"";"09/10/2021";0;"150";"150"
45043686;450;4563;0;"MAMIS BABY MODA INFANTIL";"CAROLINE";"MAMIS BABY MODA INFANTIL";"43686235000191";"";"";"@";"0";"ANDERSON";"N";1;"";"85819195";"MARIA LUIZA";"CASCAVEL";"";722;"R. EXPEDICIONÁRIO";"PR";"";"";"INICIOU DIA 26/10";"999130117";"";"11/10/2021";0;"120";"0"
45135773;451;4560;0;"CHOPERIA PERCISA";"GUSTAVO";"SIGNORINI E BERTI RESTAURANTE LTDA";"35773335000127";"";"9083558498";"leandro.signorini@hotmail.com / percisamateriais@hotmail.com";"0";"";"N";1;"";"85780000";"CENTRO";"BOA VISTA DA APARECIDA";"";753;"AV TANCREDO NEVES";"PR";"";"";"";"4591091491";"";"15/10/2021";0;"130";"500"
45239682;452;4560;0;"DESTILARIA BOA VISTA";"LUCAS";"DESTILARIA BOA VISTA S/A";"39682618000114";"";"";"destilariaboavista@hotmail.com";"0";"";"N";3;"";"85780000";"ZONA RURAL";"BOA VISTA DA APARECIDA";"";651;"EST LINHA PINHEIRINHO";"PR";"";"";"";"4599715889";"";"20/10/2021";0;"0";"0"
45336114;453;4583;0;"SHELBY";"EMANUEL";"DLR EVENTOS LAUGEMUSIC LTDA";"36114193000159";"";"9083842455";"carmen.agilcontabilidade@gmail.com";"0";"";"N";1;"";"85903170";"JARDIM SANTA MARIA";"TOLEDO";"";3369;"AV PARIGOT DE SOUZA";"PR";"";"";"";"4530552489";"";"26/10/2021";0;"450";"0"
45439645;454;4898;0;"CRISTAL INDUSTRIAL LTDA";"FÁTIMA MARIA NIEDERMAYER";"CRISTAL INDUSTRIAL LTDA";"39645693000105";"";"260767638";"mipremium@yahoo.com";"0";"DANIEL";"N";1;"";"89108000";"INDUSTRIAL ZEFERINO KUKLINSKI";"MASSARANDUBA";"";190;"R 081";"SC";"";"";"iniciou 29/10";"4797588888";"";"26/10/2021";0;"150";"450"
45543474;455;4563;0;"HIMAGE AGRO PET";"JOAO";"HIMAGE AGRO PET";"43474831000108";"";"111222333";"@";"0";"";"N";1;"";"85818280";"JARDIM ITALIA";"CASCAVEL";"";839;"R. ITALIA";"PR";"";"";"iniciou dia 10/11";"999375265";"";"27/10/2021";0;"100";"0"
45630761;456;5582;0;"ASPEN GELADOS COMESTIVEIS INDUSTRIA E COMERCIO EIRELI";"MAYARA";"ASPEN GELADOS COMESTIVEIS INDUSTRIA E COMERCIO EIRELI";"30761066000165";"";"149768087";"diegolauck84@hotmail.com";"0";"";"N";1;"";"47850000";"MIMOSO DO OESTE";"LUIS EDUARDO MAGALHAES";"";416;"RUA PERNAMBUCO";"BA";"";"";"";"7791918314";"";"28/10/2021";0;"0";"0"
45740917;457;5582;0;"ASPEN BRS";"REP BAHIA";"BRUNO LAUCK MARIANO 03237220590";"40917180000195";"";"";"brunolauck@gmail.com";"0";"";"N";1;"";"47810719";"BARREIRINHAS";"BARREIRAS";"";133;"R SAO BERNARDO";"BA";"";"";"iniciou dia 23/11";"7799989485";"";"28/10/2021";0;"180";"360"
45826434;458;4563;0;"TABACARIA SNAKE";"MARIANE";"TABACARIA SNAKE LTDA";"26434428000136";"";"";"financeiro@tabacariasnake.com.br";"0";"DANIEL";"N";1;"";"85810001";"CENTRP";"CASCAVEL";"";7356;"AV BRASIL";"PR";"";"";"";"64533068813";"";"07/11/2021";0;"0";"0"
45943317;459;4563;0;"DUBAI BEBIDAS E TABACARIA";"DARI PEREIRA";"STEFHANY GABRIELLY RANGHETTI PEREIRA";"43317037000150";"";"";"stefhanydarydary@gmail.com";"0";"DANIEL";"N";1;"";"85802340";"NEVA";"CASCAVEL";"";27;"RUA JOAO POLLES";"PR";"";"";"";"45984171231";"";"08/11/2021";0;"100";"0"
46034040;460;4725;0;"AGRO-VIDA";"VANDERLEIA";"K. TAGO JUNIOR CONFECCOES";"34040598000164";"";"9081852003";"tconfeccoes@outlook.com";"0";"DANIEL";"N";3;"";"87345000";"CENTRO";"CAMPINA DA LAGOA";"";512;"RUA VEREADOR NELSON DA SILVEIRA";"PR";"";"";"";"4497226700";"";"10/11/2021";0;"0";"0"
46134638;461;4571;0;"ELIANE BALENA PASTIFICIO";"DELACIR";"ELIANE BALENA E CIA LTDA";"34638017000190";"";"9082445401";"financeiro@goldcereais.com.br";"0";"";"N";1;"";"85853222";"JARDIM IGUACU";"FOZ DO IGUACU";"";2456;"AV FELIPE WANDSCHEER";"PR";"";"";"Essa empresa é a mesma do La Mafia.";"4530552120";"";"12/11/2021";0;"280";"0"
46238088;462;4563;0;"SEKAI SUSHI";"ALINE";"RESTAURANTE GABELINI EIRELI";"38088105000117";"";"9085739198";"contavelcontabilidade@gmail.com";"0";"DANIEL";"N";1;"";"85807060";"COQUEIRAL";"CASCAVEL";"";2938;"RUA RECIFE";"PR";"";"";"";"45988138318";"";"12/11/2021";0;"150";"0"
46330272;463;4563;0;"CACAROLA RESTAURANTE";"LEONARDO";"ALESSANDRA GASPARETO";"30272982000131";"";"9077913863";"leonardogilio@hotmail.com";"0";"";"N";1;"";"85819690";"MARIA LUIZA";"CASCAVEL";"";1481;"RUA DR SANDINO ERASMO DE AMORIM";"PR";"";"";"INICIOU DIA 01/12";"91342102";"";"16/11/2021";0;"0";"0"
46442272;464;4563;0;"LOJA FCC";"BRUNA";"ENSINO DE ESPORTE E TREINAMENTOS EMPRESARIAL";"35220439000104";"";"111222333";"@";"0";"";"N";1;"";"85816294";"SAO CRISTOVAO";"CASCAVEL";"";2962;"AV. BRASIL";"PR";"";"";"vai iniciar dia 1/12";"988107385";"";"16/11/2021";0;"0";"0"
46529764;465;4563;0;"MARQUINHOS BEBIDAS";"MARQUINHOS";"MJF COMERCIO DE BEBIDAS LTDA";"29764161000133";"";"9084457326";"@";"0";"(empty)";"N";1;"";"85214860";"INTERLAGOS";"CASCAVEL";"(empty)";241;"AV. INTERLAGOS";"PR";"";"";"iniciou dia 26/11";"999025592";"(empty)";"22/11/2021";0;"0";"0"
46636599;466;4727;0;"EMPRESTIMO JA";"NADIR";"E NUNES DE AZEVEDO - INFORMATICA";"36599653000186";"";"9084332701";"emprestimoconsignado29@gmail.com";"0";"DANIEL";"N";1;"";"87360000";"JARDIM PRIMAVERA";"GOIOERE";"";145;"RUA ITAIPU";"PR";"";"";"SEM MENSALIDADES";"999234956";"";"23/11/2021";0;"0";"0"
46744373;467;4563;0;"I NUNES COMERCIO DE PISCINAS LTDA";"IVONETE";"I NUNES COMERCIO DE PISCINAS LTDA";"44373409000129";"";"9091911300";"@";"0";"";"N";1;"";"85812000";"CENTRO";"CASCAVEL";"";4188;"AV. BRASIL";"PR";"";"";"I NUNES 70,00 JUNTAR COM A BELLAS";"30351500";"";"26/11/2021";0;"0";"0"
46826029;468;4563;0;"TOCA DO REI";"JUNIOR";"TOCA DO REI";"26029400000113";"";"9073387202";"@";"0";"";"N";1;"";"85806460";"SANTA CRUZ";"CASCAVEL";"";155;"RUA YANOMANIS";"PR";"";"";"novo not servidor, antigo foi roubado";"98502514";"";"26/11/2021";0;"0";"0"
46938407;469;4563;0;"CAFE COM PAO";"CRISTIANE";"CRISTIANE LEOCADIA TELLES DE SOUZA";"38407799000108";"";"9088111513";"@";"0";"";"N";1;"";"85810010";"BRASILIA";"CASCAVEL";"";367;"R. VINICIUS DE MORAES";"PR";"";"";"(empty)";"999096863";"";"30/11/2021";0;"0";"0"
47041267;470;4591;0;"VINCOLA BORDIGNON";"RICARDO";"GRACIELA BORDIGNON SELINGER 04353569929";"41267242000123";"";"(empty)";"viniculabordignon@gmail.com";"0";"(empty)";"N";1;"";"85950000";"RURAL";"PALOTINA";"";0;"PROJ LINHA ALVORADA";"PR";"";"";"(empty)";"4498976851";"";"30/11/2021";0;"420";"0"
47144037;471;5084;0;"DELIVERY ZONA SUL";"CRIS";"DELIVERY ZONA SUL";"44037534000168";"";"0963887599";"@";"0";"";"N";1;"";"91740001";"CENTRO";"PORTO ALEGRE";"";2395;"AV. CARVALHADA";"RS";"";"";"BOLETO JUNTO COM A CANTINA ZONA SUL";"99865700";"";"07/12/2021";0;"0";"0"
47240611;472;1;0;"NICK INFORMATICA";"NICK";"HEBERSON LUIS DOS SANTOS";"40611265000140";"";"";"hebersonluis1996@gmail.com";"0";"";"N";1;"";"87345000";"CENTRO";"NAO DEFINIDO";"";856;"AV BRASIL";"PR";"";"";"Só pra Teste";"44997432631";"";"09/12/2021";0;"0";"0"
47335455;473;4563;0;"ESTACAO DA MAKE";"TIEISY";"ESTACAO DA MAKE";"35455358000193";"";"11222333";"contato@estacaodamake.com.br";"2";"";"S";0;"";"85810010";"CENTRO";"CASCAVEL";"";2516;"R. VISCONDE DO RIO BRANCO";"PR";"";"";"";"999270097";"";"14/12/2021";0;"150";"400"
47443573;474;4563;0;"RESTAURANTE RED KOI";"ROGERIO";"RESTAURANTE RED KOI";"43573811000194";"";"9090995526";"@";"0";"";"S";0;"";"85806068";"FAG";"CASCAVEL";"";792;"R.EMIR SFAIR";"PR";"";"";"";"999598248";"";"14/12/2021";0;"150";"400"
47540825;475;4563;0;"BRUTTOS BEBIDAS";"MARCOS";"MATEUS BRUNETTO CARI";"40825973000184";"";"9092979153";"bruttosbeer@gmail.com";"0";"";"N";1;"";"85814250";"BRAZMADEIRA";"CASCAVEL";"";844;"R. ADOLFO GARCIA";"PR";"";"";"(empty)";"999198113";"";"17/12/2021";0;"0";"0"
47630356;476;4563;0;"SKINAO BEBIDAS";"ELISANGELA";"ELISANGELA GUARDA";"30356586000192";"";"9081203889";"dirceucontabilidade@gmail.com";"0";"DANIEL";"S";0;"";"85806080";"SANTA CRUZ";"CASCAVEL";"";2615;"AV TITO MUFFATO";"PR";"";"";"180,00 mensalidade
400,00 implantação";"998488694";"";"21/12/2021";0;"180";"0"
47716638;477;5302;0;"ANGUS STEAKHOUSE MARQUES";"FRAN";"ANGUS STEAKHOUSE MARQUES";"31944406000237";"";"1080208140";"@";"0";"ANDERSON";"N";1;"";"96810178";"CENTRO";"SANTA CRUZ DO SUL";"(empty)";929;"R. BORGES DE MEDEIROS";"RS";"";"";"(empty)";"99865700";"99865700";"22/12/2021";0;"400";"0"
47839582;478;4563;0;"PODVEL";"TROY";"VERMONDS HOOKAH";"39582864000102";"";"1";"podpodvel@gmail.com";"0";"ANDERSON";"N";1;"";"85805540";"PIONEIROS CATARINENSES";"CASCAVEL";"SOBRADO";549;"R. ORLANDO VASCONCELOS";"PR";"";"";"(empty)";"45999599663";"45991555574";"22/12/2021";0;"150";"500"
47917616;479;4725;0;"GRUPO G4I TRANSPORTES LTDA ME";"RICARDO";"GRUPO G4I TRANSPORTES LTDA ME";"17616237000102";"";"9062173766";"grupog4i@hotmail.com";"2";"";"N";1;"";"87345000";"AREA INDUSTRIAL";"CAMPINA DA LAGOA";"";689;"AV DAS INDUSTRIAS";"PR";"";"";"";"44998790304";"";"03/01/2022";0;"0";"0"
48007773;480;4563;0;"CERVEJARIA & RESTAURANTE MARTIGNONI BIER";"A";"G MARTIGNONI & CIA LTDA";"07773731000119";"";"9035968641";"a";"0";"(empty)";"N";1;"";"85810160";"CENTRO";"CASCAVEL";"";2809;"RUA PIO XII";"PR";"";"";"(empty)";"30357878";"";"04/01/2022";0;"0";"0"
48116638;481;4563;0;"BANCO TESTE ANDERSON SISTEMA";"ANDERSON";"BANCO TESTE ANDERSON SISTEMA";"16638863000129";"";"11122233";"@";"0";"";"N";1;"";"85811290";"CENTRO";"CASCAVEL";"";1;"OSVALDO CRUZ";"PR";"";"";"";"99865700";"";"06/01/2022";0;"0";"0"
48226620;482;4563;0;"DONNA FOODS";"LOAI";"MARCIA DA SILVA RESTAURANTE GASTRONOMICO LTDA";"26620363000113";"";"9075857605";"bazanin13@hotmail.com";"0";"DANIEL";"N";1;"";"85810200";"CENTRO";"CASCAVEL";"";3202;"RUA MARECHAL DEODORO";"PR";"";"";"";"4533254288";"";"12/01/2022";0;"350";"0"
48317764;483;5582;0;"CELSO LANCHES";"KASTIONY";"TRENTIN COMERCIO E SERVICOS LTDA";"17764987000113";"";"107653189";"thionyy@gmail.com";"0";"";"N";1;"";"47850000";"JARDIM PARAISO 3 ETAPA";"LUIS EDUARDO MAGALHAES";"";1760;"RUA 21 DE ABRIL";"BA";"";"";"";"77998496933";"";"13/01/2022";0;"0";"0"
48402494;484;4563;0;"BAR DO CATARINA";"MARCELO";"M. J. ANTUNES NETO E CIA LTDA";"02494186000108";"";"9032207836";"@";"0";"ANDERSON";"N";1;"";"85810110";"CENTRO";"CASCAVEL";"(empty)";2605;"R. VISCONDE DE GUARANPUAVA";"PR";"";"";"(empty)";"999799701";"(empty)";"20/01/2022";0;"100";"200"
